,src,dest
127,/wiki/Doctor_Who,/wiki/Continuity_(fiction)
128,/wiki/Doctor_Who,/wiki/Battlestar_Galactica_(2004_TV_series)
129,/wiki/Doctor_Who,/wiki/Bionic_Woman_(2007_TV_series)
130,/wiki/Doctor_Who,/wiki/Doctor_Who_exhibitions
131,/wiki/Doctor_Who,/wiki/Science_fiction_fans
132,/wiki/Doctor_Who,/wiki/BBC_Television_Centre
133,/wiki/Doctor_Who,/wiki/John_F._Kennedy
134,/wiki/Doctor_Who,/wiki/Mary_Whitehouse
135,/wiki/Doctor_Who,/wiki/Radio_Times
136,/wiki/Doctor_Who,/wiki/The_Times
137,/wiki/Doctor_Who,/wiki/Monopoly_(game)
138,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_8)
139,/wiki/Doctor_Who,/wiki/Terror_of_the_Autons
140,/wiki/Doctor_Who,/wiki/The_Brain_of_Morbius
141,/wiki/Doctor_Who,/wiki/The_Deadly_Assassin
142,/wiki/Doctor_Who,/wiki/Graham_Williams_(television_producer)
143,/wiki/Doctor_Who,/wiki/John_Nathan-Turner
144,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_22)
145,/wiki/Doctor_Who,/wiki/Behind_the_sofa
146,/wiki/Doctor_Who,/wiki/Television_program
147,/wiki/Doctor_Who,/wiki/Museum_of_the_Moving_Image_(London)
148,/wiki/Doctor_Who,/wiki/London
149,/wiki/Doctor_Who,/wiki/Digital_Spy
150,/wiki/Doctor_Who,"/wiki/Herne_Bay,_Kent"
151,/wiki/Doctor_Who,/wiki/Trademark
152,/wiki/Doctor_Who,/wiki/Intellectual_Property_Office_(United_Kingdom)
153,/wiki/Doctor_Who,/wiki/List_of_guest_appearances_in_Doctor_Who
154,/wiki/Doctor_Who,/wiki/The_Daily_Telegraph
155,/wiki/Doctor_Who,/wiki/Appreciation_Index
156,/wiki/Doctor_Who,/wiki/Caitlin_Moran
157,/wiki/Doctor_Who,/wiki/Steven_Spielberg
158,/wiki/Doctor_Who,/wiki/The_Daleks%27_Master_Plan
159,/wiki/Doctor_Who,/wiki/Mission_to_the_Unknown
160,/wiki/Doctor_Who,/wiki/The_War_Games
161,/wiki/Doctor_Who,/wiki/The_Trial_of_a_Time_Lord
162,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_23)
163,/wiki/Doctor_Who,/wiki/Master_(Doctor_Who)
164,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_16)
165,/wiki/Doctor_Who,/wiki/The_Key_to_Time
166,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_18)
167,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_20)
168,/wiki/Doctor_Who,/wiki/The_Highlanders_(Doctor_Who)
169,/wiki/Doctor_Who,/wiki/Black_Orchid_(Doctor_Who)
170,/wiki/Doctor_Who,/wiki/The_Gunfighters
171,/wiki/Doctor_Who,/wiki/Robert_Holmes_(scriptwriter)
172,/wiki/Doctor_Who,/wiki/Douglas_Adams
173,/wiki/Doctor_Who,/wiki/Hitchhiker%27s_Guide_to_the_Galaxy
174,/wiki/Doctor_Who,/wiki/Doctor_Who_(series_1)
175,/wiki/Doctor_Who,/wiki/Doctor_Who_(series_8)
176,/wiki/Doctor_Who,/wiki/Doctor_Who_(series_11)
177,/wiki/Doctor_Who,/wiki/Journey%27s_End_(Doctor_Who)
178,/wiki/Doctor_Who,/wiki/The_Eleventh_Hour_(Doctor_Who)
179,/wiki/Doctor_Who,/wiki/Resurrection_of_the_Daleks
180,/wiki/Doctor_Who,/wiki/The_Five_Doctors
181,/wiki/Doctor_Who,/wiki/Doctor_Who_(1996_film)
182,/wiki/Doctor_Who,/wiki/Christmas_special#Television_series_specials
183,/wiki/Doctor_Who,/wiki/Children_in_Need
184,/wiki/Doctor_Who,/wiki/The_Proms
185,/wiki/Doctor_Who,/wiki/Dimensions_in_Time
186,/wiki/Doctor_Who,/wiki/EastEnders
187,/wiki/Doctor_Who,/wiki/Comic_Relief
188,/wiki/Doctor_Who,/wiki/Planet_of_the_Dead
189,/wiki/Doctor_Who,/wiki/1080i
190,/wiki/Doctor_Who,/wiki/3D_television
191,/wiki/Doctor_Who,/wiki/The_Day_of_the_Doctor
192,/wiki/Doctor_Who,/wiki/Shanghai_Media_Group
193,/wiki/Doctor_Who,/wiki/People%27s_Republic_of_China
194,/wiki/Doctor_Who,/wiki/Wiping
195,/wiki/Doctor_Who,/wiki/Broadcast_quality
196,/wiki/Doctor_Who,/wiki/Cine_film
197,/wiki/Doctor_Who,/wiki/Marco_Polo_(Doctor_Who)
198,/wiki/Doctor_Who,/wiki/The_Massacre_of_St_Bartholomew%27s_Eve
199,/wiki/Doctor_Who,/wiki/John_Cura
200,/wiki/Doctor_Who,/wiki/Doctor_Who_missing_episodes#Reconstruction
201,/wiki/Doctor_Who,/wiki/The_Tenth_Planet
202,/wiki/Doctor_Who,/wiki/First_Doctor
203,/wiki/Doctor_Who,/wiki/Second_Doctor
204,/wiki/Doctor_Who,/wiki/Blue_Peter
205,/wiki/Doctor_Who,/wiki/CD-ROM
206,/wiki/Doctor_Who,/wiki/Cosgrove_Hall_Films
207,/wiki/Doctor_Who,/wiki/The_Invasion_(Doctor_Who)
208,/wiki/Doctor_Who,/wiki/The_Reign_of_Terror_(Doctor_Who)
209,/wiki/Doctor_Who,/wiki/Big_Finish_Productions
210,/wiki/Doctor_Who,/wiki/The_Ice_Warriors
211,/wiki/Doctor_Who,/wiki/The_Moonbase
212,/wiki/Doctor_Who,/wiki/Galaxy_4
213,/wiki/Doctor_Who,/wiki/The_Underwater_Menace
214,/wiki/Doctor_Who,/wiki/Jos
215,/wiki/Doctor_Who,/wiki/The_Enemy_of_the_World
216,/wiki/Doctor_Who,/wiki/The_Web_of_Fear
217,/wiki/Doctor_Who,/wiki/List_of_Doctor_Who_cast_members
218,/wiki/Doctor_Who,/wiki/Acronym
219,/wiki/Doctor_Who,/wiki/Mawdryn_Undead
220,/wiki/Doctor_Who,/wiki/The_Time_of_the_Doctor
221,/wiki/Doctor_Who,/wiki/Twelfth_Doctor
222,/wiki/Doctor_Who,/wiki/Eleventh_Doctor
223,/wiki/Doctor_Who,/wiki/Thirteenth_Doctor
224,/wiki/Doctor_Who,/wiki/Return_to_Cranford
225,/wiki/Doctor_Who,/wiki/Broadchurch
226,/wiki/Doctor_Who,/wiki/Tenth_Doctor
227,/wiki/Doctor_Who,/wiki/Black_Mirror
228,/wiki/Doctor_Who,/wiki/Michelle_Gomez
229,/wiki/Doctor_Who,/wiki/Third_Doctor
230,/wiki/Doctor_Who,/wiki/Fourth_Doctor
231,/wiki/Doctor_Who,/wiki/Fifth_Doctor
232,/wiki/Doctor_Who,/wiki/Sixth_Doctor
233,/wiki/Doctor_Who,/wiki/Seventh_Doctor
234,/wiki/Doctor_Who,/wiki/Eighth_Doctor
235,/wiki/Doctor_Who,/wiki/Ninth_Doctor
236,/wiki/Doctor_Who,/wiki/John_Hurt
237,/wiki/Doctor_Who,/wiki/War_Doctor
238,/wiki/Doctor_Who,/wiki/The_Night_of_the_Doctor
239,/wiki/Doctor_Who,/wiki/Retroactive_continuity
240,/wiki/Doctor_Who,/wiki/Michael_Jayston
241,/wiki/Doctor_Who,/wiki/Valeyard
242,/wiki/Doctor_Who,/wiki/Richard_Hurndall
243,/wiki/Doctor_Who,/wiki/David_Bradley_(English_actor)
244,/wiki/Doctor_Who,/wiki/Twice_Upon_a_Time_(Doctor_Who)
245,/wiki/Doctor_Who,/wiki/Time_and_the_Rani
246,/wiki/Doctor_Who,/wiki/Peter_Cushing
247,/wiki/Doctor_Who,/wiki/Dr._Who_(Dalek_films)
248,/wiki/Doctor_Who,/wiki/Jo_Martin
249,/wiki/Doctor_Who,/wiki/Fugitive_of_the_Judoon
250,/wiki/Doctor_Who,/wiki/The_Three_Doctors_(Doctor_Who)
251,/wiki/Doctor_Who,/wiki/Shada_(Doctor_Who)
252,/wiki/Doctor_Who,/wiki/The_Two_Doctors
253,/wiki/Doctor_Who,/wiki/Time_Crash
254,/wiki/Doctor_Who,/wiki/The_Name_of_the_Doctor
255,/wiki/Doctor_Who,/wiki/The_Doctor_Falls
256,/wiki/Doctor_Who,/wiki/The_Doctor_(Doctor_Who)#Inconsistencies
257,/wiki/Doctor_Who,/wiki/The_Lodger_(Doctor_Who)
258,/wiki/Doctor_Who,/wiki/The_Time_Warrior
259,/wiki/Doctor_Who,/wiki/The_Timeless_Children
260,/wiki/Doctor_Who,/wiki/An_Unearthly_Child
261,/wiki/Doctor_Who,/wiki/Susan_Foreman
262,/wiki/Doctor_Who,/wiki/Tomb_of_the_Cybermen
263,/wiki/Doctor_Who,/wiki/Victoria_Waterfield
264,/wiki/Doctor_Who,/wiki/The_Empty_Child
265,/wiki/Doctor_Who,/wiki/Smith_and_Jones_(Doctor_Who)
266,/wiki/Doctor_Who,/wiki/Fear_Her
267,/wiki/Doctor_Who,/wiki/The_Doctor%27s_Daughter
268,/wiki/Doctor_Who,/wiki/The_Wedding_of_River_Song
269,/wiki/Doctor_Who,/wiki/Great_Intelligence
270,/wiki/Doctor_Who,/wiki/Carole_Ann_Ford
271,/wiki/Doctor_Who,/wiki/Barbara_Wright_(Doctor_Who)
272,/wiki/Doctor_Who,/wiki/Jacqueline_Hill
273,/wiki/Doctor_Who,/wiki/Ian_Chesterton
274,/wiki/Doctor_Who,/wiki/William_Russell_(English_actor)
275,/wiki/Doctor_Who,/wiki/Audience_surrogates
276,/wiki/Doctor_Who,/wiki/Romana_(Doctor_Who)
277,/wiki/Doctor_Who,/wiki/Mary_Tamm
278,/wiki/Doctor_Who,/wiki/Lalla_Ward
279,/wiki/Doctor_Who,/wiki/Sarah_Jane_Smith
280,/wiki/Doctor_Who,/wiki/Elisabeth_Sladen
281,/wiki/Doctor_Who,/wiki/Jo_Grant
282,/wiki/Doctor_Who,/wiki/Katy_Manning
283,/wiki/Doctor_Who,/wiki/Companion_(Doctor_Who)#Ninth_Doctor
284,/wiki/Doctor_Who,/wiki/Companion_(Doctor_Who)#Tenth_Doctor
285,/wiki/Doctor_Who,/wiki/Rose_Tyler
286,/wiki/Doctor_Who,/wiki/Billie_Piper
287,/wiki/Doctor_Who,/wiki/Martha_Jones
288,/wiki/Doctor_Who,/wiki/Freema_Agyeman
289,/wiki/Doctor_Who,/wiki/Donna_Noble
290,/wiki/Doctor_Who,/wiki/Catherine_Tate
291,/wiki/Doctor_Who,/wiki/Mickey_Smith
292,/wiki/Doctor_Who,/wiki/Noel_Clarke
293,/wiki/Doctor_Who,/wiki/Jack_Harkness
294,/wiki/Doctor_Who,/wiki/John_Barrowman
295,/wiki/Doctor_Who,/wiki/Amy_Pond
296,/wiki/Doctor_Who,/wiki/Karen_Gillan
297,/wiki/Doctor_Who,/wiki/Rory_Williams
298,/wiki/Doctor_Who,/wiki/Arthur_Darvill
299,/wiki/Doctor_Who,/wiki/River_Song_(Doctor_Who)
300,/wiki/Doctor_Who,/wiki/Alex_Kingston
301,/wiki/Doctor_Who,/wiki/Clara_Oswald
302,/wiki/Doctor_Who,/wiki/Jenna_Coleman
303,/wiki/Doctor_Who,/wiki/Doctor_Who_(series_10)
304,/wiki/Doctor_Who,/wiki/Pearl_Mackie
305,/wiki/Doctor_Who,/wiki/Bill_Potts_(Doctor_Who)
306,/wiki/Doctor_Who,/wiki/K9_(Doctor_Who)
307,/wiki/Doctor_Who,/wiki/Brigadier_Lethbridge-Stewart
308,/wiki/Doctor_Who,/wiki/Nicholas_Courtney
309,/wiki/Doctor_Who,/wiki/List_of_Doctor_Who_universe_creatures_and_aliens
310,/wiki/Doctor_Who,/wiki/Monster
311,/wiki/Doctor_Who,/wiki/Cultural_icon
312,/wiki/Doctor_Who,/wiki/Auton
313,/wiki/Doctor_Who,/wiki/Cyberman
314,/wiki/Doctor_Who,/wiki/List_of_Doctor_Who_monsters_and_aliens#Macra
315,/wiki/Doctor_Who,/wiki/Sontaran
316,/wiki/Doctor_Who,/wiki/Rassilon
317,/wiki/Doctor_Who,/wiki/Silurian_(Doctor_Who)
318,/wiki/Doctor_Who,/wiki/Cybermat
319,/wiki/Doctor_Who,/wiki/Ice_Warrior
320,/wiki/Doctor_Who,/wiki/Zygon
321,/wiki/Doctor_Who,/wiki/Slitheen
322,/wiki/Doctor_Who,/wiki/Ood
323,/wiki/Doctor_Who,/wiki/Judoon
324,/wiki/Doctor_Who,/wiki/Weeping_Angel
325,/wiki/Doctor_Who,/wiki/Silence_(Doctor_Who)
326,/wiki/Doctor_Who,/wiki/Ogron
327,/wiki/Doctor_Who,/wiki/Rani_(Doctor_Who)
328,/wiki/Doctor_Who,/wiki/Black_Guardian
329,/wiki/Doctor_Who,/wiki/Kaled
330,/wiki/Doctor_Who,/wiki/Skaro
331,/wiki/Doctor_Who,/wiki/Directed-energy_weapon
332,/wiki/Doctor_Who,/wiki/Time_War_(Doctor_Who)
333,/wiki/Doctor_Who,/wiki/Revolution_of_the_Daleks
334,/wiki/Doctor_Who,/wiki/Genesis_of_the_Daleks
335,/wiki/Doctor_Who,/wiki/Allegory
336,/wiki/Doctor_Who,/wiki/Nazism
337,/wiki/Doctor_Who,/wiki/Raymond_Cusick
338,/wiki/Doctor_Who,"/wiki/Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
339,/wiki/Doctor_Who,/wiki/Victory_of_the_Daleks
340,/wiki/Doctor_Who,/wiki/Counter-Earth
341,/wiki/Doctor_Who,/wiki/Cyborg
342,/wiki/Doctor_Who,/wiki/Parallel_universe_(fiction)
343,/wiki/Doctor_Who,/wiki/Archenemy
344,/wiki/Doctor_Who,/wiki/Professor_Moriarty
345,/wiki/Doctor_Who,/wiki/Sherlock_Holmes
346,/wiki/Doctor_Who,/wiki/Roger_Delgado
347,/wiki/Doctor_Who,/wiki/Peter_Pratt
348,/wiki/Doctor_Who,/wiki/Geoffrey_Beevers
349,/wiki/Doctor_Who,/wiki/Anthony_Ainley
350,/wiki/Doctor_Who,/wiki/Eric_Roberts
351,/wiki/Doctor_Who,/wiki/Derek_Jacobi
352,/wiki/Doctor_Who,/wiki/Utopia_(Doctor_Who)
353,/wiki/Doctor_Who,/wiki/John_Simm
354,/wiki/Doctor_Who,/wiki/Dark_Water_(Doctor_Who)
355,/wiki/Doctor_Who,/wiki/Electronic_music
356,/wiki/Doctor_Who,/wiki/Delia_Derbyshire
357,/wiki/Doctor_Who,/wiki/BBC_Radiophonic_Workshop
358,/wiki/Doctor_Who,/wiki/Dick_Mills
359,/wiki/Doctor_Who,/wiki/Musique_concr%C3%A8te
360,/wiki/Doctor_Who,/wiki/Tape_loop
361,/wiki/Doctor_Who,/wiki/Oscillation
362,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_17)
363,/wiki/Doctor_Who,/wiki/Magnetic_tape_sound_recording
364,/wiki/Doctor_Who,/wiki/White_noise
365,/wiki/Doctor_Who,/wiki/Harmonic
366,/wiki/Doctor_Who,/wiki/Tone_generator
367,/wiki/Doctor_Who,/wiki/Audio_mixing_(recorded_music)
368,/wiki/Doctor_Who,/wiki/Peter_Howell_(musician)
369,/wiki/Doctor_Who,/wiki/Dominic_Glynn
370,/wiki/Doctor_Who,/wiki/Keff_McCulloch
371,/wiki/Doctor_Who,/wiki/Doctor_Who_(season_24)
372,/wiki/Doctor_Who,/wiki/John_Debney
373,/wiki/Doctor_Who,/wiki/Murray_Gold
374,/wiki/Doctor_Who,/wiki/Sampling_(music)
375,/wiki/Doctor_Who,/wiki/The_Christmas_Invasion
376,/wiki/Doctor_Who,/wiki/Voyage_of_the_Damned_(Doctor_Who)
377,/wiki/Doctor_Who,/wiki/The_Snowmen
378,/wiki/Doctor_Who,/wiki/The_KLF
379,/wiki/Doctor_Who,/wiki/Doctorin%27_the_Tardis
380,/wiki/Doctor_Who,/wiki/Gary_Glitter
381,/wiki/Doctor_Who,/wiki/Orbital_(band)
382,/wiki/Doctor_Who,/wiki/Pink_Floyd
383,/wiki/Doctor_Who,/wiki/FourPlay_Electric_String_Quartet
384,/wiki/Doctor_Who,/wiki/Blam_Blam_Blam
385,/wiki/Doctor_Who,/wiki/The_Pogues
386,/wiki/Doctor_Who,/wiki/Thin_Lizzy
387,/wiki/Doctor_Who,/wiki/Dub_Syndicate
388,/wiki/Doctor_Who,/wiki/Bill_Bailey
389,/wiki/Doctor_Who,/wiki/Mitch_Benn
390,/wiki/Doctor_Who,/wiki/The_Chaser%27s_War_on_Everything
391,/wiki/Doctor_Who,/wiki/Music_download
392,/wiki/Doctor_Who,/wiki/Royal_Birmingham_Conservatoire
393,/wiki/Doctor_Who,/wiki/List_of_music_featured_on_Doctor_Who
394,/wiki/Doctor_Who,/wiki/List_of_Doctor_Who_music_releases
395,/wiki/Doctor_Who,/wiki/Royalty_free_music
396,/wiki/Doctor_Who,/wiki/Cover_version
397,/wiki/Doctor_Who,/wiki/The_Beatles
398,/wiki/Doctor_Who,/wiki/The_Beach_Boys
399,/wiki/Doctor_Who,/wiki/Norman_Kay_(composer)
400,/wiki/Doctor_Who,/wiki/Tristram_Cary
401,/wiki/Doctor_Who,/wiki/The_Mutants
402,/wiki/Doctor_Who,/wiki/Richard_Rodney_Bennett
403,/wiki/Doctor_Who,/wiki/Carey_Blyton
404,/wiki/Doctor_Who,/wiki/Geoffrey_Burgon
405,/wiki/Doctor_Who,/wiki/Dudley_Simpson
406,/wiki/Doctor_Who,/wiki/Blake%27s_7
407,/wiki/Doctor_Who,/wiki/The_Tomorrow_People
408,/wiki/Doctor_Who,/wiki/Planet_of_Giants
409,/wiki/Doctor_Who,/wiki/The_Horns_of_Nimon
410,/wiki/Doctor_Who,/wiki/Cameo_appearance
411,/wiki/Doctor_Who,/wiki/Music_hall
412,/wiki/Doctor_Who,/wiki/The_Leisure_Hive
413,/wiki/Doctor_Who,/wiki/Paddy_Kingsland
414,/wiki/Doctor_Who,/wiki/Roger_Limb
415,/wiki/Doctor_Who,/wiki/Malcolm_Clarke_(composer)
416,/wiki/Doctor_Who,/wiki/Jonathan_Gibbs_(composer)
417,/wiki/Doctor_Who,/wiki/Mark_Ayres
418,/wiki/Doctor_Who,/wiki/Ben_Foster_(orchestrator)
419,/wiki/Doctor_Who,/wiki/BBC_National_Orchestra_of_Wales
420,/wiki/Doctor_Who,/wiki/BBC_Red_Button
421,/wiki/Doctor_Who,/wiki/Doctor_Who_Prom_(2008)
422,/wiki/Doctor_Who,/wiki/Royal_Albert_Hall
423,/wiki/Doctor_Who,/wiki/BBC_Proms
424,/wiki/Doctor_Who,/wiki/London_Philharmonic_Choir
425,/wiki/Doctor_Who,/wiki/Music_of_the_Spheres_(Doctor_Who)
426,/wiki/Doctor_Who,/wiki/The_Next_Doctor
427,/wiki/Doctor_Who,/wiki/The_End_of_Time_(Doctor_Who)
428,/wiki/Doctor_Who,/wiki/BBC_Three_(former)
429,/wiki/Doctor_Who,/wiki/BBC_Three_(online)
430,/wiki/Doctor_Who,/wiki/Dalekmania
431,/wiki/Doctor_Who,/wiki/ITV_(TV_network)
432,/wiki/Doctor_Who,/wiki/Coronation_Street
433,/wiki/Doctor_Who,/wiki/John_Smith_(BBC_executive)
434,/wiki/Doctor_Who,/wiki/Silver_Nemesis
435,/wiki/Doctor_Who,/wiki/Television_New_Zealand
436,/wiki/Doctor_Who,/wiki/New_Zealand
437,/wiki/Doctor_Who,/wiki/Prime_(New_Zealand_TV_channel)
438,/wiki/Doctor_Who,/wiki/TVNZ_1
439,/wiki/Doctor_Who,/wiki/Australia
440,/wiki/Doctor_Who,/wiki/Australian_Broadcasting_Corporation
441,/wiki/Doctor_Who,/wiki/Doctor_Who_in_Australia
442,/wiki/Doctor_Who,/wiki/ABC1
443,/wiki/Doctor_Who,/wiki/ABC_ME
444,/wiki/Doctor_Who,/wiki/ABC2
445,/wiki/Doctor_Who,/wiki/ABC_iview
446,/wiki/Doctor_Who,/wiki/Doctor_Who_in_Canada_and_the_United_States
447,/wiki/Doctor_Who,/wiki/Museum_of_Pop_Culture
448,/wiki/Doctor_Who,/wiki/Broadcast_syndication
449,/wiki/Doctor_Who,/wiki/PBS
450,/wiki/Doctor_Who,/wiki/TVOntario
