,src,dest
103,/wiki/Anthropology,/wiki/Systems_theory_in_anthropology
104,/wiki/Anthropology,/wiki/List_of_years_in_anthropology
105,/wiki/Anthropology,/wiki/Bibliography_of_anthropology
106,/wiki/Anthropology,/wiki/List_of_anthropology_journals
107,/wiki/Anthropology,/wiki/List_of_indigenous_peoples
108,/wiki/Anthropology,/wiki/Indigenous_peoples_of_the_Americas
109,/wiki/Anthropology,/wiki/Science
110,/wiki/Anthropology,/wiki/Human
111,/wiki/Anthropology,/wiki/Human_behavior
112,/wiki/Anthropology,/wiki/Human_biology
113,/wiki/Anthropology,/wiki/Cultures
114,/wiki/Anthropology,/wiki/Homo
115,/wiki/Anthropology,/wiki/Ethnographic_film
116,/wiki/Anthropology,/wiki/New_media
117,/wiki/Anthropology,/wiki/Oxford_Bibliographies
118,/wiki/Anthropology,/wiki/History
119,/wiki/Anthropology,/wiki/German_Renaissance
120,/wiki/Anthropology,/wiki/Holy_Roman_Empire
121,/wiki/Anthropology,/wiki/Magnus_Hundt
122,/wiki/Anthropology,/wiki/Otto_Casmann
123,/wiki/Anthropology,/wiki/New_Latin
124,/wiki/Anthropology,/wiki/Combining_form
125,/wiki/Anthropology,/wiki/Ancient_Greek
126,/wiki/Anthropology,/wiki/Aristotle
127,/wiki/Anthropology,/wiki/French_language
128,/wiki/Anthropology,/wiki/Bernardino_de_Sahag%C3%BAn
129,/wiki/Anthropology,/wiki/University_of_Copenhagen
130,/wiki/Anthropology,/wiki/%C3%89tienne_Serres
131,/wiki/Anthropology,"/wiki/National_Museum_of_Natural_History,_France"
132,/wiki/Anthropology,/wiki/Jean_Louis_Armand_de_Quatrefages_de_Br%C3%A9au
133,/wiki/Anthropology,/wiki/Soci%C3%A9t%C3%A9_Ethnologique_de_Paris
134,/wiki/Anthropology,/wiki/American_Ethnological_Society
135,/wiki/Anthropology,/wiki/Ethnological_Society_of_London
136,/wiki/Anthropology,/wiki/Aborigines%27_Protection_Society
137,/wiki/Anthropology,/wiki/Human_rights
138,/wiki/Anthropology,/wiki/Comparative_anatomy
139,/wiki/Anthropology,/wiki/Comparative_method_(linguistics)
140,/wiki/Anthropology,/wiki/Charles_Darwin
141,/wiki/Anthropology,/wiki/On_the_Origin_of_Species
142,/wiki/Anthropology,/wiki/Agronomy
143,/wiki/Anthropology,/wiki/Paul_Broca
144,/wiki/Anthropology,/wiki/Soci%C3%A9t%C3%A9_de_biologie
145,/wiki/Anthropology,/wiki/Society_of_Anthropology_of_Paris
146,/wiki/Anthropology,/wiki/Evolutionism
147,/wiki/Anthropology,/wiki/Neurosurgery
148,/wiki/Anthropology,/wiki/Broca%27s_area
149,/wiki/Anthropology,/wiki/Theodor_Waitz
150,/wiki/Anthropology,/wiki/Richard_Francis_Burton
151,/wiki/Anthropology,/wiki/James_Hunt_(speech_therapist)
152,/wiki/Anthropology,/wiki/Anthropological_Society_of_London
153,/wiki/Anthropology,/wiki/Edward_Burnett_Tylor
154,/wiki/Anthropology,/wiki/Alfred_Tylor
155,/wiki/Anthropology,/wiki/American_Anthropological_Association
156,/wiki/Anthropology,"/wiki/Berliner_Gesellschaft_f%C3%BCr_Anthropologie,_Ethnologie_und_Urgeschichte"
157,/wiki/Anthropology,/wiki/Rudolph_Virchow
158,/wiki/Anthropology,/wiki/Franz_Boas
159,/wiki/Anthropology,/wiki/Bronis%C5%82aw_Malinowski
160,/wiki/Anthropology,/wiki/Holism
161,/wiki/Anthropology,/wiki/Ideology
162,/wiki/Anthropology,/wiki/Margaret_Mead
163,/wiki/Anthropology,/wiki/Gender_equality
164,/wiki/Anthropology,/wiki/Post-colonialism
165,/wiki/Anthropology,/wiki/Multiculturalism
166,/wiki/Anthropology,/wiki/Research_design
167,/wiki/Anthropology,/wiki/Four_field_approach
168,/wiki/Anthropology,/wiki/Sociocultural_anthropology
169,/wiki/Anthropology,/wiki/Adam_Franti%C5%A1ek_Koll%C3%A1r
170,/wiki/Anthropology,/wiki/American_anthropology
171,/wiki/Anthropology,/wiki/Natural_science
172,/wiki/Anthropology,/wiki/Social_science
173,/wiki/Anthropology,/wiki/Al-Biruni
174,/wiki/Anthropology,/wiki/Islamic_Golden_Age
175,/wiki/Anthropology,/wiki/Cognitive_science
176,/wiki/Anthropology,/wiki/Global_studies
177,/wiki/Anthropology,/wiki/Ethnic_studies
178,/wiki/Anthropology,/wiki/Clifford_Geertz
179,/wiki/Anthropology,/wiki/Structuralism
180,/wiki/Anthropology,/wiki/Epistemological
181,/wiki/Anthropology,/wiki/Positivist
182,/wiki/Anthropology,/wiki/Philosophy
183,/wiki/Anthropology,/wiki/The_arts
184,/wiki/Anthropology,/wiki/Sociology
185,/wiki/Anthropology,/wiki/Monograph
186,/wiki/Anthropology,/wiki/Emic
187,/wiki/Anthropology,/wiki/Etic
188,/wiki/Anthropology,/wiki/Social_organization
189,/wiki/Anthropology,/wiki/Human_universal
190,/wiki/Anthropology,/wiki/Standard_Cross-Cultural_Sample
191,/wiki/Anthropology,/wiki/Language
192,/wiki/Anthropology,/wiki/Pragmatics
193,/wiki/Anthropology,/wiki/Cognitive_linguistics
194,/wiki/Anthropology,/wiki/Semiotics
195,/wiki/Anthropology,/wiki/Discourse_analysis
196,/wiki/Anthropology,/wiki/Narrative
197,/wiki/Anthropology,/wiki/Ethnochoreology
198,/wiki/Anthropology,/wiki/Color_symbolism
199,/wiki/Anthropology,/wiki/Visual_culture
200,/wiki/Anthropology,/wiki/Body_culture_studies
201,/wiki/Anthropology,/wiki/Material_culture
202,/wiki/Anthropology,/wiki/Visual_arts_by_indigenous_peoples_of_the_Americas
203,/wiki/Anthropology,/wiki/Indigenous_Australian_art
204,/wiki/Anthropology,/wiki/Oceanic_art
205,/wiki/Anthropology,/wiki/Nanook_of_the_North
206,/wiki/Anthropology,/wiki/The_Ax_Fight
207,/wiki/Anthropology,"/wiki/N%C7%83ai,_the_Story_of_a_%C7%83Kung_Woman"
208,/wiki/Anthropology,/wiki/Incidents_of_Travel_in_Chichen_Itza
209,/wiki/Anthropology,/wiki/The_Doon_School_Quintet
210,/wiki/Anthropology,/wiki/National_Anthropological_Archives
211,/wiki/Anthropology,/wiki/Centro_Cultural_Mexiquense
212,/wiki/Anthropology,/wiki/Museum_of_Anthropology_at_UBC
213,/wiki/Anthropology,"/wiki/Museum_of_Archaeology_and_Anthropology,_University_of_Cambridge"
214,/wiki/Anthropology,/wiki/Museum_of_Indian_Arts_and_Culture
215,/wiki/Anthropology,/wiki/Robert_Hull_Fleming_Museum
216,/wiki/Anthropology,/wiki/List_of_museums_with_major_collections_in_ethnography_and_anthropology
217,/wiki/Anthropology,/wiki/Video_ethnography
218,/wiki/Anthropology,/wiki/Ethnocinema
219,/wiki/Anthropology,/wiki/List_of_visual_anthropology_films
220,/wiki/Anthropology,/wiki/Margaret_Mead_Film_Festival
221,/wiki/Anthropology,/wiki/Cantometrics
222,/wiki/Anthropology,/wiki/Museum_anthropology
223,/wiki/Anthropology,/wiki/Salvage_ethnography
224,/wiki/Anthropology,/wiki/Tribal_art
225,/wiki/Anthropology,/wiki/Folk_art
226,/wiki/Anthropology,/wiki/Tim_Asch
227,/wiki/Anthropology,/wiki/Gregory_Bateson
228,/wiki/Anthropology,/wiki/Pierre_Bourdieu
229,/wiki/Anthropology,/wiki/John_Collier_(anthropologist)
230,/wiki/Anthropology,/wiki/Frances_Densmore
231,/wiki/Anthropology,/wiki/Robert_J._Flaherty
232,/wiki/Anthropology,/wiki/Robert_Gardner_(anthropologist)
233,/wiki/Anthropology,/wiki/Alfred_Gell
234,/wiki/Anthropology,/wiki/Robert_Hugh_Layton
235,/wiki/Anthropology,/wiki/Claude_L%C3%A9vi-Strauss
236,/wiki/Anthropology,/wiki/Alan_Lomax
237,/wiki/Anthropology,/wiki/John_Marshall_(filmmaker)
238,/wiki/Anthropology,/wiki/Alan_Merriam
239,/wiki/Anthropology,/wiki/Bruno_Nettl
240,/wiki/Anthropology,/wiki/Hortense_Powdermaker
241,/wiki/Anthropology,/wiki/Jean_Rouch
242,/wiki/Anthropology,/wiki/David_MacDougall
243,/wiki/Anthropology,/wiki/Media_anthropology
244,/wiki/Anthropology,/wiki/Cyber_anthropology
245,/wiki/Anthropology,/wiki/Internet_research
246,/wiki/Anthropology,/wiki/Social_movement
247,/wiki/Anthropology,/wiki/Newspaper
248,/wiki/Anthropology,/wiki/Jaap_Kunst
249,/wiki/Anthropology,/wiki/Ethnomusicology_(academic_journal)
250,/wiki/Anthropology,/wiki/Society_for_Ethnomusicology
251,/wiki/Anthropology,/wiki/Reception_theory
252,/wiki/Anthropology,/wiki/Commodification
253,/wiki/Anthropology,/wiki/Barter
254,/wiki/Anthropology,/wiki/Debt
255,/wiki/Anthropology,/wiki/Social_studies_of_finance
256,/wiki/Anthropology,/wiki/Embeddedness
257,/wiki/Anthropology,/wiki/Reciprocity_(cultural_anthropology)
258,/wiki/Anthropology,/wiki/Redistribution_(cultural_anthropology)
259,/wiki/Anthropology,/wiki/Wealth#Anthropological_views
260,/wiki/Anthropology,/wiki/Gift_economy
261,/wiki/Anthropology,/wiki/Limited_good
262,/wiki/Anthropology,/wiki/Inalienable_possessions
263,/wiki/Anthropology,/wiki/Commodity_pathway_diversion
264,/wiki/Anthropology,/wiki/Spheres_of_exchange
265,/wiki/Anthropology,/wiki/Social_capital
266,/wiki/Anthropology,/wiki/Cultural_capital
267,/wiki/Anthropology,/wiki/Hunter-gatherer
268,/wiki/Anthropology,/wiki/Pastoralism
269,/wiki/Anthropology,/wiki/Nomadic_pastoralism
270,/wiki/Anthropology,/wiki/Shifting_cultivation
271,/wiki/Anthropology,/wiki/Moral_economy
272,/wiki/Anthropology,/wiki/Peasant_economics
273,/wiki/Anthropology,/wiki/Kula_ring
274,/wiki/Anthropology,/wiki/Moka_exchange
275,/wiki/Anthropology,/wiki/Potlatch
276,/wiki/Anthropology,/wiki/Gifting_remittances
277,/wiki/Anthropology,/wiki/Organ_gifting
278,/wiki/Anthropology,/wiki/Shell_money
279,/wiki/Anthropology,/wiki/Ach%C3%A9_people
280,/wiki/Anthropology,/wiki/Batek_people
281,/wiki/Anthropology,/wiki/The_Anti-Politics_Machine
282,/wiki/Anthropology,/wiki/Europe_and_the_People_Without_History
283,/wiki/Anthropology,/wiki/Jim_Crow_economy
284,/wiki/Anthropology,/wiki/Original_affluent_society
285,/wiki/Anthropology,/wiki/Formalist%E2%80%93substantivist_debate
286,/wiki/Anthropology,/wiki/The_Great_Transformation_(book)
287,/wiki/Anthropology,/wiki/Culture_of_poverty
288,/wiki/Anthropology,/wiki/State_formation
289,/wiki/Anthropology,/wiki/Heritage_commodification
290,/wiki/Anthropology,/wiki/Paul_Bohannan
291,/wiki/Anthropology,/wiki/Alexander_Chayanov
292,/wiki/Anthropology,/wiki/Stanley_Diamond
293,/wiki/Anthropology,/wiki/Raymond_Firth
294,/wiki/Anthropology,/wiki/Maurice_Godelier
295,/wiki/Anthropology,/wiki/David_Graeber
296,/wiki/Anthropology,/wiki/Jane_I._Guyer
297,/wiki/Anthropology,/wiki/Keith_Hart_(anthropologist)
298,/wiki/Anthropology,/wiki/Marvin_Harris
299,/wiki/Anthropology,/wiki/Marcel_Mauss
300,/wiki/Anthropology,/wiki/Sidney_Mintz
301,/wiki/Anthropology,/wiki/Karl_Polanyi
302,/wiki/Anthropology,/wiki/Marshall_Sahlins
303,/wiki/Anthropology,/wiki/Harold_K._Schneider
304,/wiki/Anthropology,/wiki/Eric_Wolf
305,/wiki/Anthropology,/wiki/Global_financial_system
306,/wiki/Anthropology,/wiki/Historical_materialism
307,/wiki/Anthropology,/wiki/World-system
308,/wiki/Anthropology,/wiki/Affinity_(law)
309,/wiki/Anthropology,/wiki/Consanguinity
310,/wiki/Anthropology,/wiki/Marriage
311,/wiki/Anthropology,/wiki/Incest_taboo
312,/wiki/Anthropology,/wiki/Endogamy
313,/wiki/Anthropology,/wiki/Exogamy
314,/wiki/Anthropology,/wiki/Moiety_(kinship)
315,/wiki/Anthropology,/wiki/Monogamy
316,/wiki/Anthropology,/wiki/Polygyny
317,/wiki/Anthropology,/wiki/Polygamy
318,/wiki/Anthropology,/wiki/Concubinage
319,/wiki/Anthropology,/wiki/Polyandry
320,/wiki/Anthropology,/wiki/Bride_price
321,/wiki/Anthropology,/wiki/Bride_service
322,/wiki/Anthropology,/wiki/Dowry
323,/wiki/Anthropology,/wiki/Parallel_and_cross_cousins
324,/wiki/Anthropology,/wiki/Cousin_marriage
325,/wiki/Anthropology,/wiki/Levirate_marriage
326,/wiki/Anthropology,/wiki/Sororate_marriage
327,/wiki/Anthropology,/wiki/Ghost_marriage_(Chinese)
328,/wiki/Anthropology,/wiki/Joking_relationship
329,/wiki/Anthropology,/wiki/Family
330,/wiki/Anthropology,/wiki/Lineage_(anthropology)
331,/wiki/Anthropology,/wiki/Clan
332,/wiki/Anthropology,/wiki/Cohabitation
333,/wiki/Anthropology,/wiki/Fictive_kinship
334,/wiki/Anthropology,/wiki/Milk_kinship
335,/wiki/Anthropology,/wiki/Nurture_kinship
336,/wiki/Anthropology,/wiki/Cognatic_kinship
337,/wiki/Anthropology,/wiki/Bilateral_descent
338,/wiki/Anthropology,/wiki/Matrilateral
339,/wiki/Anthropology,/wiki/House_society
340,/wiki/Anthropology,/wiki/Avunculate
341,/wiki/Anthropology,/wiki/Ambilineality
342,/wiki/Anthropology,/wiki/Unilineality
343,/wiki/Anthropology,/wiki/Matrilineality
344,/wiki/Anthropology,/wiki/Patrilineality
345,/wiki/Anthropology,/wiki/Extended_family
346,/wiki/Anthropology,/wiki/Matrifocal_family
347,/wiki/Anthropology,/wiki/Matrilocal_residence
348,/wiki/Anthropology,/wiki/Neolocal_residence
349,/wiki/Anthropology,/wiki/Nuclear_family
350,/wiki/Anthropology,/wiki/Patrilocal_residence
351,/wiki/Anthropology,/wiki/Kinship_terminology
352,/wiki/Anthropology,/wiki/Classificatory_kinship
353,/wiki/Anthropology,/wiki/Iroquois_kinship
354,/wiki/Anthropology,/wiki/Crow_kinship
355,/wiki/Anthropology,/wiki/Omaha_kinship
356,/wiki/Anthropology,/wiki/Eskimo_kinship
357,/wiki/Anthropology,/wiki/Hawaiian_kinship
358,/wiki/Anthropology,/wiki/Sudanese_kinship
359,/wiki/Anthropology,/wiki/Kinship_terminology#Dravidian
360,/wiki/Anthropology,/wiki/Australian_Aboriginal_kinship
361,/wiki/Anthropology,/wiki/Burmese_kinship
362,/wiki/Anthropology,/wiki/Chinese_kinship
363,/wiki/Anthropology,/wiki/Philippine_kinship
364,/wiki/Anthropology,/wiki/Polyandry_in_Tibet
365,/wiki/Anthropology,/wiki/Polyandry_in_India
366,/wiki/Anthropology,/wiki/Chambri_people#Marriage_within_the_Chambri
367,/wiki/Anthropology,/wiki/Mosuo_women
368,/wiki/Anthropology,/wiki/Coming_of_Age_in_Samoa
369,/wiki/Anthropology,/wiki/Diane_Bell
370,/wiki/Anthropology,/wiki/Tom_Boellstorff
371,/wiki/Anthropology,/wiki/Jack_Goody
372,/wiki/Anthropology,/wiki/Gilbert_Herdt
373,/wiki/Anthropology,/wiki/Don_Kulick
374,/wiki/Anthropology,/wiki/Roger_Lancaster
375,/wiki/Anthropology,/wiki/Louise_Lamphere
376,/wiki/Anthropology,/wiki/Eleanor_Leacock
377,/wiki/Anthropology,/wiki/Henrietta_Moore
378,/wiki/Anthropology,/wiki/Lewis_H._Morgan
379,/wiki/Anthropology,/wiki/Stephen_O._Murray
380,/wiki/Anthropology,/wiki/Michelle_Rosaldo
381,/wiki/Anthropology,/wiki/David_M._Schneider
382,/wiki/Anthropology,/wiki/Marilyn_Strathern
383,/wiki/Anthropology,/wiki/List_of_matrilineal_or_matrilocal_societies
384,/wiki/Anthropology,/wiki/Sex_and_Repression_in_Savage_Society
385,/wiki/Anthropology,/wiki/Social_Bonding_and_Nurture_Kinship
386,/wiki/Anthropology,/wiki/Descent_group
387,/wiki/Anthropology,/wiki/Western_world
388,/wiki/Anthropology,/wiki/Intersectional
389,/wiki/Anthropology,/wiki/Feminist_theory
390,/wiki/Anthropology,/wiki/Linguistics
391,/wiki/Anthropology,/wiki/Sexism
392,/wiki/Anthropology,/wiki/African-American
393,/wiki/Anthropology,/wiki/Anthropologist
394,/wiki/Anthropology,/wiki/Caribbeanist
395,/wiki/Anthropology,/wiki/Vera_Mae_Green
396,/wiki/Anthropology,/wiki/Caribbean
397,/wiki/Anthropology,/wiki/Pregnancy
398,/wiki/Anthropology,/wiki/Childbirth
399,/wiki/Anthropology,/wiki/Health
400,/wiki/Anthropology,/wiki/Culture-bound_syndrome
401,/wiki/Anthropology,/wiki/Double_bind
402,/wiki/Anthropology,/wiki/Navajo_medicine
403,/wiki/Anthropology,/wiki/Ethnomedicine
404,/wiki/Anthropology,/wiki/Clinical_ethnography
405,/wiki/Anthropology,/wiki/Critical_medical_anthropology
406,/wiki/Anthropology,/wiki/Cross-cultural_psychiatry
407,/wiki/Anthropology,/wiki/Person-centered_ethnography
408,/wiki/Anthropology,/wiki/Society_for_Medical_Anthropology
409,/wiki/Anthropology,/wiki/National_character_studies
410,/wiki/Anthropology,/wiki/Syndemic
411,/wiki/Anthropology,/wiki/Maurice_Bloch
412,/wiki/Anthropology,/wiki/Charles_L._Briggs
413,/wiki/Anthropology,/wiki/Veena_Das
414,/wiki/Anthropology,/wiki/George_Devereux
415,/wiki/Anthropology,/wiki/Cora_DuBois
416,/wiki/Anthropology,/wiki/Paul_Farmer
417,/wiki/Anthropology,/wiki/Michael_M._J._Fischer
418,/wiki/Anthropology,/wiki/Arthur_Kleinman
419,/wiki/Anthropology,/wiki/Charles_Laughlin
420,/wiki/Anthropology,/wiki/E._Thomas_Lawson
421,/wiki/Anthropology,/wiki/Robert_I._Levy
422,/wiki/Anthropology,/wiki/Ralph_Linton
423,/wiki/Anthropology,/wiki/Tanya_Luhrmann
424,/wiki/Anthropology,/wiki/Marvin_Opler
425,/wiki/Anthropology,/wiki/Nancy_Scheper-Hughes
426,/wiki/Anthropology,/wiki/Richard_Shweder
427,/wiki/Anthropology,/wiki/Merrill_Singer
428,/wiki/Anthropology,/wiki/Dan_Sperber
429,/wiki/Anthropology,/wiki/Melford_Spiro
430,/wiki/Anthropology,/wiki/Beatrice_Blyth_Whiting
431,/wiki/Anthropology,/wiki/John_Whiting_(anthropologist)
432,/wiki/Anthropology,"/wiki/Culture,_Medicine_and_Psychiatry"
433,/wiki/Anthropology,/wiki/Ethos
434,/wiki/Anthropology,/wiki/Medical_Anthropology_Quarterly
435,/wiki/Anthropology,/wiki/Transcultural_Psychiatry
436,/wiki/Anthropology,/wiki/Anthropology_of_Consciousness
437,/wiki/Anthropology,/wiki/Economic_systems
438,/wiki/Anthropology,/wiki/Nutrition
439,/wiki/Anthropology,/wiki/Food_security
440,/wiki/Anthropology,/wiki/Psychology
441,/wiki/Anthropology,/wiki/Enculturation
442,/wiki/Anthropology,/wiki/Cognition
443,/wiki/Anthropology,/wiki/Emotion
444,/wiki/Anthropology,/wiki/Perception
445,/wiki/Anthropology,/wiki/Motivation
446,/wiki/Anthropology,/wiki/Mental_health
447,/wiki/Anthropology,/wiki/Innovation
448,/wiki/Anthropology,/wiki/Theories
449,/wiki/Anthropology,/wiki/Cognitive_sciences
450,/wiki/Anthropology,/wiki/Experimental_psychology
451,/wiki/Anthropology,/wiki/Evolutionary_biology
452,/wiki/Anthropology,/wiki/Interpretation_(logic)
453,/wiki/Anthropology,/wiki/Altered_states_of_consciousness
454,/wiki/Anthropology,/wiki/Transpersonal_psychology
455,/wiki/Anthropology,/wiki/Transpersonal_experience
456,/wiki/Anthropology,/wiki/Mythology
457,/wiki/Anthropology,/wiki/Ritual
458,/wiki/Anthropology,/wiki/Diet_(nutrition)
459,/wiki/Anthropology,/wiki/Literature
460,/wiki/Anthropology,/wiki/Ascribed_status
461,/wiki/Anthropology,/wiki/Achieved_status
462,/wiki/Anthropology,/wiki/Social_status
463,/wiki/Anthropology,/wiki/Caste
464,/wiki/Anthropology,/wiki/Age_grade
465,/wiki/Anthropology,/wiki/Age_set
466,/wiki/Anthropology,/wiki/Leveling_mechanism
467,/wiki/Anthropology,/wiki/Big_man_(anthropology)
468,/wiki/Anthropology,/wiki/Patriarchy
469,/wiki/Anthropology,/wiki/Matriarchy
470,/wiki/Anthropology,/wiki/Pantribal_sodalities
471,/wiki/Anthropology,/wiki/Tribal_chief
472,/wiki/Anthropology,/wiki/Paramount_chief
473,/wiki/Anthropology,/wiki/Band_society
474,/wiki/Anthropology,/wiki/Segmentary_lineage
475,/wiki/Anthropology,/wiki/Tribe
476,/wiki/Anthropology,/wiki/Chiefdom
477,/wiki/Anthropology,/wiki/Theatre_state
478,/wiki/Anthropology,/wiki/Customary_law
479,/wiki/Anthropology,/wiki/Legal_culture
480,/wiki/Anthropology,/wiki/African_Political_Systems
481,/wiki/Anthropology,/wiki/The_Art_of_Not_Being_Governed
482,/wiki/Anthropology,/wiki/Mandala_(Southeast_Asian_political_model)
483,/wiki/Anthropology,"/wiki/Technology,_Tradition,_and_the_State_in_Africa"
484,/wiki/Anthropology,/wiki/Kapu
485,/wiki/Anthropology,/wiki/Cargo_cult
486,/wiki/Anthropology,/wiki/Circumscription_theory
487,/wiki/Anthropology,/wiki/Left%E2%80%93right_paradigm
488,/wiki/Anthropology,/wiki/Network_Analysis_and_Ethnographic_Problems
489,/wiki/Anthropology,/wiki/E._Adamson_Hoebel
490,/wiki/Anthropology,/wiki/Georges_Balandier
491,/wiki/Anthropology,/wiki/F._G._Bailey
492,/wiki/Anthropology,/wiki/Fredrik_Barth
493,/wiki/Anthropology,/wiki/Jeremy_Boissevain
494,/wiki/Anthropology,/wiki/Robert_L._Carneiro
495,/wiki/Anthropology,/wiki/Henri_J._M._Claessen
496,/wiki/Anthropology,/wiki/Jean_Comaroff
497,/wiki/Anthropology,/wiki/John_Comaroff
498,/wiki/Anthropology,/wiki/Pierre_Clastres
499,/wiki/Anthropology,/wiki/E._E._Evans-Pritchard
500,/wiki/Anthropology,/wiki/Wolfgang_Fikentscher
501,/wiki/Anthropology,/wiki/Meyer_Fortes
